t,theta_wrapped,theta_unwrapped,gap,d_cath
18.885000,4.5377788035,4.5377788035,-4.382447e-07,2.334075e-05
18.890000,4.5377787518,4.5377787518,-4.398665e-07,2.333809e-05
18.895000,4.5377787004,4.5377787004,-4.414811e-07,2.333544e-05
18.900000,4.5377786221,4.5377786221,-4.430885e-07,2.333198e-05
18.905000,4.5377785014,4.5377785014,-4.446888e-07,2.332797e-05
18.910000,4.5377783710,4.5377783710,-4.476493e-07,2.332488e-05
18.915000,4.5377782451,4.5377782451,-4.515519e-07,2.332234e-05
18.920000,4.5377781177,4.5377781177,-4.552495e-07,2.331969e-05
18.925000,4.5377779900,4.5377779900,-4.589766e-07,2.331707e-05
18.930000,4.5377778619,4.5377778619,-4.626855e-07,2.331445e-05
18.935000,4.5377777333,4.5377777333,-4.663858e-07,2.331183e-05
18.940000,4.5377776041,4.5377776041,-4.700756e-07,2.330921e-05
18.945000,4.5377774746,4.5377774746,-4.737553e-07,2.330660e-05
18.950000,4.5377773445,4.5377773445,-4.774249e-07,2.330398e-05
18.955000,4.5377772140,4.5377772140,-4.810845e-07,2.330138e-05
18.960000,4.5377770829,4.5377770829,-4.847339e-07,2.329877e-05
18.965000,4.5377769514,4.5377769514,-4.883734e-07,2.329617e-05
18.970000,4.5377768194,4.5377768194,-4.920028e-07,2.329357e-05
18.975000,4.5377766869,4.5377766869,-4.956222e-07,2.329097e-05
18.980000,4.5377765540,4.5377765540,-4.992317e-07,2.328838e-05
18.985000,4.5377764205,4.5377764205,-5.028312e-07,2.328579e-05
18.990000,4.5377762865,4.5377762865,-5.064208e-07,2.328320e-05
18.995000,4.5377761520,4.5377761520,-5.100005e-07,2.328062e-05
19.000000,4.5377760171,4.5377760171,-5.135703e-07,2.327804e-05
19.005000,4.5377758816,4.5377758816,-5.171303e-07,2.327546e-05
19.010000,4.5377757456,4.5377757456,-5.206805e-07,2.327288e-05
19.015000,4.5377756091,4.5377756091,-5.242208e-07,2.327031e-05
19.020000,4.5377754721,4.5377754721,-5.277514e-07,2.326774e-05
19.025000,4.5377753346,4.5377753346,-5.312723e-07,2.326517e-05
19.030000,4.5377751966,4.5377751966,-5.347834e-07,2.326261e-05
19.035000,4.5377750581,4.5377750581,-5.382848e-07,2.326005e-05
19.040000,4.5377749191,4.5377749191,-5.417765e-07,2.325749e-05
19.045000,4.5377747795,4.5377747795,-5.452585e-07,2.325494e-05
19.050000,4.5377746394,4.5377746394,-5.487309e-07,2.325239e-05
19.055000,4.5377744988,4.5377744988,-5.521937e-07,2.324984e-05
19.060000,4.5377743576,4.5377743576,-5.556470e-07,2.324729e-05
19.065000,4.5377742160,4.5377742160,-5.590906e-07,2.324475e-05
19.070000,4.5377740738,4.5377740738,-5.625247e-07,2.324221e-05
19.075000,4.5377739310,4.5377739310,-5.659493e-07,2.323967e-05
19.080000,4.5377737878,4.5377737878,-5.693643e-07,2.323714e-05
19.085000,4.5377743055,4.5377743055,-5.727699e-07,2.341505e-05
19.090000,4.5377734589,4.5377734589,-5.761661e-07,2.339692e-05
19.095000,4.5377720650,4.5377720650,-2.738972e-07,2.321680e-05
19.100000,4.5377721240,4.5377721240,-3.034281e-07,2.323043e-05
19.105000,4.5377720469,4.5377720469,-3.024555e-07,2.322642e-05
19.110000,4.5377719824,4.5377719824,-3.042737e-07,2.322403e-05
19.115000,4.5377719169,4.5377719169,-3.058293e-07,2.322149e-05
19.120000,4.5377718518,4.5377718518,-3.074019e-07,2.321898e-05
19.125000,4.5377717868,4.5377717868,-3.089660e-07,2.321646e-05
19.130000,4.5377717219,4.5377717219,-3.105240e-07,2.321395e-05
19.135000,4.5377716573,4.5377716573,-3.120755e-07,2.321144e-05
19.140000,4.5377715928,4.5377715928,-3.136208e-07,2.320894e-05
